id_news|diario|title|snippet|time|year|svm_prediction
ecuador_elcomercio_2015_99|El Comercio (Ecuador)|Supercom emite amonestación al programa 'Ecuador Tiene Talento'|Además, en el oficio firmado por el superintendente Carlos Ochoa se indica que el programa 'Ecuador Tiene Talento' “tiene como finalidad promover el talento ...|21 Sep. 2015|2015|polit
ecuador_elcomercio_2015_100|El Comercio|Ecuador del tercer mundo|También se podría prohibir la lectura del Charlie Hebdo en Ecuador. Pocos periódicos con una sátira política tan punzante como Charlie Hebdo; ellos no se ...|5 Mar. 2015|2015|polit
ecuador_elcomercio_2015_105|El Comercio|1,1 millones de madres son jefas de hogar en Ecuador|1,1 millones de madres son jefas de hogar en Ecuador ... cuenta que la madre ecuatoriana está tomando fuerza en el ámbito laboral, se ha venido ..... laborales que se generan para las mujeres están relacionadas con el área de comercio.|9 May. 2015|2015|polit
ecuador_elcomercio_2015_109|El Comercio|Sesión popular por los 195 años de Independencia de Guayaquil|Condecoración al Mérito Institucional para Walter Araujo, integrante de la Comisión de Tránsito de Ecuador. Entrega la condecoración el gobernador de ...|9 Oct. 2015|2015|polit
ecuador_elcomercio_2016_0|El Comercio (Ecuador)|Un sismo de 7.8 grados y varias réplicas sacuden al Ecuador|Un sismo de 7.8 grados y varias réplicas sacuden al Ecuador ... trató de un movimiento telúrico de 7.8 grados, con epicentro en la Costa ecuatoriana, entre Pedernales, Santo Domingo y Esmeraldas. ... Foto: Bolívar Velasco / EL COMERCIO.|16 abr. 2016|2016|polit
ecuador_elcomercio_2016_12|El Comercio (Ecuador)|Julián Assange: 'No me someteré a ninguna diligencia'|... Carlos Poveda, presentó un escrito, al que EL COMERCIO tuvo acceso, ante la ... “El Gobierno del Ecuador respeta el principio de no intervención en los ...|13 Nov. 2016|2016|polit
ecuador_elcomercio_2016_14|El Comercio (Ecuador)|Ecuador restringió temporalmente la comunicación en su Embajada ...|Mediante un comunicado emitido este 18 de octubre del 2016, la Cancillería ecuatoriana señaló que ha restringido temporalmente el acceso a parte de su ...|18 Oct. 2016|2016|polit
ecuador_elcomercio_2016_16|El Comercio (Ecuador)|En Ecuador, la administración pública ahora se ejerce desde el Twitter|El 'tuit' que este jueves 10 de marzo envió María Cristina Rivadeneira, anunciando su renuncia irrevocable al Ministerio de Turismo, donde se desempeñaba ...|11 Mar. 2016|2016|polit
ecuador_elcomercio_2016_18|El Comercio (Ecuador)|Ecuador y el FMI|El país podrá acudir a empréstitos por un total de USD 1 000 millones, toda vez que el organismo multilateral resolvió ampliar la cuota para Ecuador. Luego de ...|7 Jul. 2016|2016|polit
ecuador_elcomercio_2016_19|El Comercio (Ecuador)|Ecuador protesta por agresión de guardias turcos en visita de Erdogan|El viceministro de Relaciones Exteriores, Fernando Yépez, convocó ayer, 5 de febrero del 2016, a su despacho al embajador de Turquía en Ecuador, Korkut ...|6 Feb. 2016|2016|polit
ecuador_elcomercio_2016_20|El Comercio (Ecuador)|Ecuador vuelve al FMI|El Ecuador viene acercándose al Fondo de modo paulatino, y algunas misiones del organismo se han hecho presentes para analizar el estado de cosas, aun ...|30 abr. 2016|2016|polit
ecuador_elcomercio_2016_23|El Comercio (Ecuador)|Ecuador sella definitivamente sus límites marítimos en el océano ...|Ecuador sellará definitivamente sus límites marítimos en el océano Pacífico con Colombia y Costa Rica en una ceremonia especial que tendrá lugar mañana, ...|8 Sep. 2016|2016|polit
ecuador_elcomercio_2016_25|El Comercio (Ecuador)|Rafael Correa dice que Fiscalía sueca interrogará a Assange en ...|Correa, en una entrevista con una cadena de televisión local, señaló que las fiscalías de Ecuador y Suecia ya han coordinado para el interrogatorio a Assange ...|25 ago. 2016|2016|polit
ecuador_elcomercio_2016_27|El Comercio (Ecuador)|Ecuador busca la deportación de cubanos sin documentos|Un hombre extiende su brazo a través de unas rejas de metal y hace un reclamo: “nosotros no somos delincuentes”. Quienes lo rodean prefieren quedarse en ...|6 Jul. 2016|2016|polit
ecuador_elcomercio_2016_31|El Comercio (Ecuador)|La ayuda mexicana ya está en Ecuador|La ayuda del Gobierno mexicano llegó hoy, 18 de abril de 2016, en la madrugada a Ecuador, según informó la Cancillería en su cuenta de Twitter.|18 abr. 2016|2016|polit
ecuador_elcomercio_2016_32|El Comercio (Ecuador)|Con 544 votos a favor el Parlamento europeo ratificó acuerdo ...|El Parlamento Europeo ratificó este miércoles 14 de diciembre de 2016 con amplia mayoría el tratado de libre comercio con Ecuador, que entrará en vigor el ...|14 dic. 2016|2016|polit
ecuador_elcomercio_2016_37|El Comercio (Ecuador)|Chevron gana en EE.UU. una importante batalla judicial contra Ecuador|Chevron ganó en Estados Unidos este 8 de agosto una importante batalla en la saga judicial que le enfrenta a las autoridades de Ecuador, que le acusan de ...|8 ago. 2016|2016|polit
ecuador_elcomercio_2016_38|El Comercio (Ecuador)|Ecuador propuso a Chevron crear una cuenta en garantía para el ...|El Ecuador tiene hasta hoy, 20 de julio del 2016, para pagar USD 96 millones a Chevron por un juicio de denegación de justicia. Sin embargo, el presidente ...|20 Jul. 2016|2016|polit
ecuador_elcomercio_2016_40|El Comercio (Ecuador)|El presidente de China visitará Ecuador este año|El presidente de China, Xi Jinping, visitará Ecuador este año, anunció este 4 de octubre del 2016 el canciller Guillaume Long, quien aseguro que la nación ...|4 Oct. 2016|2016|polit
ecuador_elcomercio_2016_41|El Comercio (Ecuador)|Ecuador pagará USD 980 millones a Oxy por indemnización|Ecuador pagará USD 980 millones a la petrolera estadounidense Oxy hasta abril de este año, tras la condena que le impuso un tribunal de arbitraje del Banco ...|9 ene. 2016|2016|polit
ecuador_elcomercio_2016_42|El Comercio (Ecuador)|El terremoto del 16 de abril fue considerado destructivo en San José ...|La intensidad del terremoto del pasado 16 de abril tuvo cuatro niveles, es decir la fuerza cómo sintieron las personas el sismo y los daños causados en las ...|6 May. 2016|2016|polit
ecuador_elcomercio_2016_44|El Comercio (Ecuador)|Ecuador denuncia que Anonymus trató de 'hackear' cuentas de la ...|El Gobierno denunció el lunes 24 de octubre del 2016 que el grupo Anonymus intentó 'hackear' el sistema informático de la Presidencia, aparentemente en ...|24 Oct. 2016|2016|polit
ecuador_elcomercio_2016_49|El Comercio (Ecuador)|Ecuador cierra sus límites marítimos con Colombia y Costa Rica|El presidente de Ecuador, Rafael Correa, anunció hoy que el 9 de septiembre se reunirá en las islas Galápagos con sus colegas de Colombia, Juan Manuel ...|3 Sep. 2016|2016|polit
ecuador_elcomercio_2016_50|El Comercio (Ecuador)|Hecho en Ecuador|Sin dudas, y Ecuador ha sido pionero en este sentido, es necesario lograr un ... Lejos de afectar de la libertad de comercio y el desaliento de la inversión, como ...|31 ago. 2016|2016|polit
ecuador_elcomercio_2016_51|El Comercio (Ecuador)|Una familia ecuatoriana cuenta los problemas que tuvo con OGC ...|El cierre de la empresa de paquetería marítima de España a Ecuador OGC perjudicó a cientos de ecuatorianos. Hay varias historias de personas que enviaron ...|9 Mar. 2016|2016|polit
ecuador_elcomercio_2016_53|El Comercio (Ecuador)|Metallica desató la euforia en su primera visita al Ecuador|Metallica desató la euforia en su primera visita al Ecuador ... entrada del parque Bicentenario, operativos de tránsito y seguridad, comercio y turismo, detenidos ...|5 Sep. 2016|2016|polit
ecuador_elcomercio_2016_55|El Comercio (Ecuador)|Maná pospone sus conciertos en Ecuador|La agrupación Maná anunció la suspensión de los conciertos anunciados para las ciudades de Quito y Guayaquil, el próximo 27 y 30 de abril respectivamente.|19 abr. 2016|2016|polit
ecuador_elcomercio_2016_56|El Comercio (Ecuador)|La ONU hizo 33 observaciones sobre DD.HH. a Ecuador|En el informe que el Comité de Derechos Humanos de la ONU publicó ayer, 15 de julio del 2016, sobre Ecuador se destacan los avances en esa materia, pero ...|15 Jul. 2016|2016|polit
ecuador_elcomercio_2016_59|El Comercio (Ecuador)|Asamblea Nacional aprobó la Ley de Tierras|... los temas importantes es cumplir con la Constitución pues el Ecuador, por la disminución de tierra y la población que tiene, necesita garantizar alimento en el ...|7 ene. 2016|2016|polit
ecuador_elcomercio_2016_62|El Comercio (Ecuador)|Haitianos varados en frontera serán deportados en 48 horas|El inconveniente comenzó el lunes de esta semana, cuando los indocumentados intentaban pasar desde Ecuador y seguir su ruta a Estados Unidos.|5 ago. 2016|2016|polit
ecuador_elcomercio_2016_64|El Comercio (Ecuador)|El presidente Rafael Correa dice que Chevron boicoteó emisión de ...|El presidente de Ecuador, Rafael Correa, dijo el 2 de agosto que la petrolera estadounidense Chevron boicoteó una emisión de bonos colocados la pasada ...|4 ago. 2016|2016|polit
ecuador_elcomercio_2016_65|El Comercio (Ecuador)|Así quedaría el calendario de feriados hasta el 2020 con la nueva ley|Ayer, 13 de noviembre de 2016, la Asamblea Nacional aprobó la nueva Ley de Feriados que establece, entre otras cosas, el traslado de los feriados que ...|14 dic. 2016|2016|polit
ecuador_elcomercio_2016_67|El Comercio (Ecuador)|Miguel Bosé aplaude la iniciativa ecuatoriana en Galápagos|"""La nueva zonificación en Galápagos para el Santuario Marino, un regalo de Ecuador a la Humanidad y al Planeta"". Con esta publicación en Twitter, el artista ..."|22 Mar. 2016|2016|polit
ecuador_elcomercio_2016_86|El Comercio (Ecuador)|Las 21 candidatas a Miss Ecuador posaron en traje de baño|Las jóvenes se preparan para la gala del concurso de belleza Miss Ecuador, que se realizará el 12 de marzo del 2016, en Machala. Antes del evento, las ...|12 Mar. 2016|2016|polit
ecuador_elcomercio_2016_87|El Comercio (Ecuador)|Israel protesta enérgicamente ante Ecuador por discurso de ...|El gobierno israelí ha citado al encargado de negocios de Ecuador en Israel para protestar por un discurso que su embajador en la ONU dio hace unos días y ...|5 dic. 2016|2016|polit
ecuador_elcomercio_2016_89|El Comercio (Ecuador)|Sopladora será concesionada por 30 años|... entre otros rubros, de acuerdo con información de la Corporación Eléctrica del Ecuador. La ejecución estuvo a cargo del consorcio China Gezhouba - Fopeca ...|25 ago. 2016|2016|polit
ecuador_elcomercio_2016_91|El Comercio (Ecuador)|María Fernanda Espinosa aboga por Assange ante la ONU|La representante permanente del Ecuador ante la ONU, en Ginebra, María ... Long, dijo ayer a EL COMERCIO que cualquier declaración de Assange es a título ...|13 Sep. 2016|2016|polit
ecuador_elcomercio_2016_94|El Comercio (Ecuador)|Ecuador dice que se respetan derechos de grupo de cubanos en huelga|El Ministerio del Interior de Ecuador aseguró el miércoles 11 de mayo del 2016 que respeta los derechos humanos de un grupo de diez cubanos que ...|11 May. 2016|2016|polit
ecuador_elcomercio_2016_102|El Comercio (Ecuador)|Asistencia militar' de China a Ecuador empezó en 2014|Además de los fusiles, Ecuador recibió de China tres lanchas de patrulla que serán usadas para “potenciar” los operativos fluviales. Estos equipos llegaron al ...|16 ago. 2016|2016|polit
ecuador_elcomercio_2016_107|El Comercio (Ecuador)|Corea del Sur pide eliminar cupos de autos y celulares|Así lo dio a conocer la Embajada de Ecuador en Corea , a través de un correo ... este sistema dentro del marco de la Organización Mundial de Comercio”.|22 ago. 2016|2016|polit
ecuador_elcomercio_2017_0|El Comercio (Ecuador)|¿Quiénes son los integrantes del Gabinete de Lenín Moreno?|Educación: Economista por la Pontificia Universidad Católica del Ecuador y tiene dos ... Patrimonio, Defensa, Relaciones Exteriores y Comercio e Integración.|24 May. 2017|2017|polit
ecuador_elcomercio_2017_10|El Comercio (Ecuador)|Ecuador y Perú seguirán con fuertes lluvias|Las proyecciones apuntan a que las intensas precipitaciones no declinarán en las costas de Ecuador y Perú hasta mediados de abril. La región litoral de ...|21 Mar. 2017|2017|polit
ecuador_elcomercio_2017_15|El Comercio (Ecuador)|Ecuador y Venezuela|Sin embargo, cuando de violaciones de los derechos humanos se trata, el Ecuador ha tenido una luz que es guía en medio de la oscuridad: la Doctrina Roldós.|15 ago. 2017|2017|polit
ecuador_elcomercio_2017_20|El Comercio (Ecuador)|Cancillería de Ecuador rechaza declaraciones racistas de periodista ...|Cancillería de Ecuador rechaza declaraciones racistas de periodista peruano ... Según el diario ecuatoriano El Comercio, Butters dijo el pasado miércoles lo ...|16 Jun. 2017|2017|polit
ecuador_elcomercio_2017_22|El Comercio (Ecuador)|Ecuador protegerá a Julián Assange mientras peligren sus derechos|El gobierno de Ecuador protegerá a Julian Assange mientras “continúen en peligro” los derechos humanos del creador de WikiLeaks, quien está asilado desde ...|12 dic. 2017|2017|polit
ecuador_elcomercio_2017_26|El Comercio (Ecuador)|Abdalá Bucaram encabeza marcha de seguidores por Guayaquil|Bucaram, quien regresó el jueves a Ecuador tras 20 años de autoexilio, era conducido en un pequeño camión a lo largo de unas 15 cuadras hasta una tarima ...|17 Jun. 2017|2017|polit
ecuador_elcomercio_2017_27|El Comercio (Ecuador)|Ecuador dice que muro en frontera con Perú cumple acuerdos ...|El muro que construye Ecuador como parte de un parque en su frontera con ... peatonal en la zona de Huaquillas, donde hay un masivo comercio informal.|6 Jun. 2017|2017|polit
ecuador_elcomercio_2017_30|El Comercio (Ecuador)|Autoridades ecuatorianas impiden el ingreso de la venezolana Lilian ...|Lilian Tintori denunció que fue prohibida de ingresar al Ecuador por la Policía de Migración en el Aeropuerto Joaquín de Olmedo de Guayaquil, en la costa del ...|16 Mar. 2017|2017|polit
ecuador_elcomercio_2017_32|El Comercio (Ecuador)|El temblor de 6.1 grados de magnitud se sintió en Ecuador y Colombia|El temblor de 6.1 grados se produjo a las 12:50 de este martes 18 de abril del 2017, en Puyo, provincia de Pastaza. El movimiento fue superficial; es decir se ...|18 abr. 2017|2017|polit
ecuador_elcomercio_2017_33|El Comercio (Ecuador)|El Vaticano devuelve al presidente Lenín Moreno una tzanza, pieza ...|El Vaticano entregó este sábado, 16 de diciembre del 2017, al presidente del Ecuador, Lenín Moreno, una pieza arqueológica que custodiaban los Museos ...|16 dic. 2017|2017|polit
ecuador_elcomercio_2017_37|El Comercio (Ecuador)|Sismo de 6.2 grados en la escala de Richter se registró en Guayaquil|Con epicentro en Guayaquil, un sismo de 6.2 grados de magnitud en la escala de Richter se registró esta mañana (17 de noviembre del 2017) a las 08:40.|17 Nov. 2017|2017|polit
ecuador_elcomercio_2017_49|El Comercio (Ecuador)|Supercom multa a siete medios de Ecuador por no publicar nota de ...|Ecuavisa, La Hora, Expreso, El Universo, Teleamazonas, Televicentro y EL COMERCIO fueron sancionados este viernes 21 de abril del 2017 por la ...|21 abr. 2017|2017|polit
ecuador_elcomercio_2017_50|El Comercio (Ecuador)|Terremoto, un año después|En la noche del 16 de abril, la tierra tembló y sacudió a buena parte del Ecuador.El miedo, la incertidumbre y la falta de información oportuna se fueron ...|15 abr. 2017|2017|polit
ecuador_elcomercio_2017_57|El Comercio (Ecuador)|El IVA vuelve al 12 % en Ecuador tras recaudarse más de 800 millones|El impuesto al valor agregado (IVA) volvió desde hoy, 1 de junio de 2017, al 12% en Ecuador, luego de que el 2016 se elevara en dos puntos, una medida ...|1 Jun. 2017|2017|polit
ecuador_elcomercio_2017_59|El Comercio (Ecuador)|El Supremo de EE.UU. rechaza recurso de ecuatorianos y da victoria ...|"Kaplan concluyó entonces que la decisión judicial en Ecuador se obtuvo ""por ... y fraude, para obtener en Ecuador el fallo contra la petrolera estadounidense."|19 Jun. 2017|2017|polit
ecuador_elcomercio_2017_61|El Comercio (Ecuador)|Ecuador rechaza posible 'intromisión militar' en Venezuela|Ecuador rechazó este sábado, 12 de agosto, cualquier intervención militar en Venezuela, un día después de que el presidente estadounidense Donald Trump ...|12 ago. 2017|2017|polit
ecuador_elcomercio_2017_65|El Comercio (Ecuador)|Google dedica un doodle a la Independencia de Ecuador|Este 10 de agosto de 2017 se cumplen 109 años del Primer Grito de Independencia del Ecuador. En esta misma fecha, en 1809, se dio inicio a lo que se ...|10 ago. 2017|2017|polit
ecuador_elcomercio_2017_70|El Comercio (Ecuador)|Sismo de 5.7 grados en Esmeraldas se sintió en Costa y Sierra Norte ...|Un sismo de 5.7 grados en la escala de Ritcher, con epicentro en la provincia de Esmeraldas, remeció parte del litoral y la Sierra Norte de Ecuador la mañana ...|11 Jul. 2017|2017|polit
ecuador_elcomercio_2017_76|El Comercio (Ecuador)|Ecuador pide respeto mutuo para las relaciones con Estados Unidos|El Mandatario advirtió que Estados Unidos ha tenido poca colaboración con los pedidos de extradición que ha hecho Ecuador de algunos prófugos de la ...|20 ene. 2017|2017|polit
ecuador_elcomercio_2017_77|El Comercio (Ecuador)|Fernando Villavicencio regresó a Ecuador|Fernando Villavicencio retornó a Ecuador. Este 18 de septiembre, Villavicencio se presentó en una rueda de prensa que se realizó en el Colegio de Abogados ...|18 Sep. 2017|2017|polit
ecuador_elcomercio_2017_82|El Comercio (Ecuador)|Ecuador propone solución 'integral' en el Parque Lineal en Huaquillas|"Tras la reunión, el gobierno de Perú había emitido un comunicado en el que exigía a Ecuador ""(la) paralización del muro"" que construye desde hace varias ..."|16 Jun. 2017|2017|polit
ecuador_elcomercio_2017_92|El Comercio (Ecuador)|Nicky Jam y Wisin estrenaron el video de Si tú la ves rodado en Ecuador|Ocho lugares turísticos del Ecuador fueron elegidos para el video musical que cuenta con escenas grabadas en el barrio Las Peñas, el cerro Santa Ana de ...|29 Jul. 2017|2017|polit
ecuador_elcomercio_2017_93|El Comercio (Ecuador)|Ecuador presenta protesta a China por pesca ilegal de especies ...|El embajador de China en Ecuador fue convocado a la Cancillería para presentarle una protesta formal por la presencia de pesqueros de ese país en las ...|18 ago. 2017|2017|polit
ecuador_elcomercio_2017_96|El Comercio (Ecuador)|390 860 nuevos subempleos en Ecuador, a junio de 2017|Carlos Castellanos, presidente de la Confederación Unitaria de Comerciantes Minoristas y Trabajadores Autónomos del Ecuador(Cucomitae), indicó que en ...|17 Jul. 2017|2017|polit
ecuador_elcomercio_2017_97|El Comercio (Ecuador)|Lenín Moreno derogó los decretos 16 y 739 y establece seis causales ...|El presidente de la República, Lenín Moreno, derogó hoy 23 de octubre de 2017 el Decreto número 16 y el número 739, cuyo fin era ejercer control sobre las ...|23 Oct. 2017|2017|polit
ecuador_elcomercio_2017_98|El Comercio (Ecuador)|La mayoría de venezolanos que llegó al país es profesional|Según la Organización Civil Venezolanos en Ecuador, se trataría de, al menos, 28 347 personas. La cifra se desprende de quienes votaron en Ecuador en la ...|1 ago. 2017|2017|polit
ecuador_elcomercio_2017_100|El Comercio (Ecuador)|Un sismo de 5.4 grados en el cantón Atacames se sintió en Quito|Debido a la magnitud del movimiento, el Instituto Oceanográfico de la Armada (Inocar) descartó la alerta de tsunami en esa zona de la Costa del Ecuador.|31 ene. 2017|2017|polit
ecuador_elcomercio_2017_101|El Comercio (Ecuador)|El Ejecutivo delinea su agenda exterior 2017-2021|... de Relaciones Exteriores, María Fernanda Espinosa, de Comercio Exterior, ... El objetivo según las autoridades participantes es promocionar al Ecuador en ...|26 Jun. 2017|2017|polit
ecuador_elcomercio_2017_102|El Comercio (Ecuador)|Incentivos tributarios tras el alza salarial|El Gobierno analizará medidas compensatorias, principalmente tributarias, para los empleadores. Así lo indicaron sus voceros luego de anunciar el alza ...|27 dic. 2017|2017|polit
ecuador_elcomercio_2017_103|El Comercio (Ecuador)|Assange incumple con las reglas sobre el asilo, según analistas|Fue su respuesta a las declaraciones del presidente Moreno, quien afirmó que Ecuador seguirá asilándolo, aunque critica que Assange sea un hacker.|31 May. 2017|2017|polit
ecuador_elcomercio_2015_83|El Comercio|Chile pide explicaciones a Ecuador por fijación unilateral de aranceles|"Chile anunció que realizará consultas a Ecuador por la ""fijación unilateral"" de salvaguardas arancelarias que asumió el gobierno ecuatoriano, y que causarían ..."|10 Mar. 2015|2015|polit
ecuador_elcomercio_2017_104|El Comercio (Ecuador)|Ecuador tiene 12 arbitrajes abiertos en el exterior|Estos litigios internacionales se fundamentan en los convenios bilaterales de inversión firmados por Ecuador desde la década de los 80, especialmente con ...|9 Feb. 2017|2017|polit
ecuador_elcomercio_2016_26|El Comercio (Ecuador)|Ecuador firma el acuerdo multipartes con la Unión Europea y se suma ...|Por parte de Ecuador suscribió el vicepresidente Jorge Glas; por la UE la Comisaria de Comercio Exterior, Cecilia Malmstrom; por Perú la embajadora ante la ...|11 Nov. 2016|2016|polit
ecuador_elcomercio_2017_45|El Comercio (Ecuador)|China espera que Ecuador respete los derechos de los pescadores ...|"""Creemos que las autoridades pertinentes de Ecuador tratarán este caso de ... y tiene ""tolerancia cero"" hacia el comercio ilegal de especies amenazadas."|28 ago. 2017|2017|polit
ecuador_elcomercio_2017_47|El Comercio (Ecuador)|Honduras replica proyecto emblemático del gobierno ecuatoriano|En este se habló de la relación bilateral que hay entre Honduras y Ecuador, en temas de economía, proyectos sociales y cooperación entre naciones.|13 Oct. 2017|2017|polit
ecuador_elcomercio_2017_31|El Comercio (Ecuador)|Perú y Ecuador acuerdan reactivar grupo de trabajo sobre ...|"Las autoridades de transporte de Perú y Ecuador acordaron este viernes, 20 de ... así como la entrega del estudio del ""Centro de Comercio"" en Huaquillas."|20 Oct. 2017|2017|polit
ecuador_elcomercio_2017_105|El Comercio (Ecuador)|Fiscales de Colombia y Ecuador cooperarán judicialmente en caso ...|Los fiscales de Colombia y Ecuador firmaron hoy 22 de febrero del 2017 un acuerdo de cooperación judicial internacional destinado a investigar el caso de ...|22 Feb. 2017|2017|polit
ecuador_elcomercio_2017_106|El Comercio (Ecuador)|Abdalá Bucaram pedirá una reparación civil al Estado ecuatoriano por ...|El expresidente ecuatoriano Abdalá Bucaram, que regresará al país el próximo sábado 17 de junio de 2017 después de 20 años de exilio en Panamá, anunció ...|12 Jun. 2017|2017|polit
ecuador_elcomercio_2018_7|El Comercio (Ecuador)|Ecuador buscó estatus diplomático para Julian Assange|Ecuador solicitó “estatus diplomático” para Julián Assange, fundador de Wikileaks. Lo confirmó un vocero del Ministerio de Relaciones Exteriores del Reino ...|11 ene. 2018|2018|polit
