id_news|diario|title|snippet|time|year|svm_prediction
ecuador_elcomercio_2015_20|El Comercio|Colombia da espaldarazo al acuerdo de Ecuador con la UE|Colombia lo que hace es apoyar el ingreso de Ecuador al acuerdo con la Unión ... El comercio bilateral se redujo en el 2015 y las autoridades de ambos países ...|15 dic. 2015|2015|polit
ecuador_elcomercio_2015_33|El Comercio|El aborto por violación vuelve al debate político|Los boletines de prensa informativos fueron uniformes: la delegación oficial ecuatoriana que expuso la situación de las mujeres en el país ante las Naciones ...|6 Mar. 2015|2015|polit
ecuador_elcomercio_2015_41|El Comercio|Dos horas y 40 minutos duró la 'Asamblea Popular'|En el parque El Arbolito, en el centro norte de Quito, se realizó la 'Asamblea Popular', que reunió a diversos movimientos sociales. Se escuchó por dos horas y ...|21 ago. 2015|2015|polit
ecuador_elcomercio_2016_15|El Comercio (Ecuador)|Siete candidatos a la Presidencia de Ecuador condenaron la violencia ...|Lenín Moreno, de Alianza País; Guillermo Lasso, de Creo; Cynthia Viteri, del Partido Social Cristiano; Paco Moncayo, de la Izquierda Democrática; Patricio ...|17 dic. 2016|2016|polit
ecuador_elcomercio_2016_54|El Comercio (Ecuador)|Guillermo Lasso y Andrés Páez, el binomio presidencial de Creo|... del próximo año, según una fuente confiable que informó a EL COMERCIO. ... pero indicó que hay muchos sectores dentro de Compromiso Ecuador (la ...|23 Oct. 2016|2016|polit
ecuador_elcomercio_2016_84|El Comercio (Ecuador)|Luis Almagro recibió a opositores políticos de Ecuador en Washington|El secretario general de la Organización de Estados Americanos (OEA), Luis Almagro se reunió la tarde de este jueves 2 de junio del 2016 con nueve políticos ...|2 Jun. 2016|2016|polit
ecuador_elcomercio_2016_46|El Comercio (Ecuador)|Lenín Moreno plantea seis propuestas de gobierno|El candidato a la Presidencia por Alianza País (AP), Lenín Moreno, fija seis propuestas electorales en la agenda que marcará su gobierno, en el caso de ganar ...|17 Nov. 2016|2016|polit
ecuador_elcomercio_2016_103|El Comercio (Ecuador)|Gobierno de Ecuador habla de respeto mutuo con la administración ...|Para el presidenciable de Creo, Guillermo Lasso, hay al menos dos temas a los que Ecuador debe poner atención especial. Uno es el comercio y la inversión.|9 Nov. 2016|2016|polit
ecuador_elcomercio_2017_2|El Comercio (Ecuador)|Lenín Moreno 39,36% - Guillermo Lasso 28,09%, con 99,92% de ...|Ecuador celebrará el próximo 2 de abril un balotaje entre el oficialista Lenín Moreno y el opositor Guillermo Lasso, tras el anuncio del presidente del Consejo ...|21 Feb. 2017|2017|polit
ecuador_elcomercio_2017_4|El Comercio (Ecuador)|Organismo electoral de Ecuador rechaza 'campaña sucia' contra ...|"El Consejo Nacional Electoral (CNE) de Ecuador tildó de ""campaña sucia"" el sábado 25 de marzo de 2017 la difusión de propaganda electoral en autobuses ..."|26 Mar. 2017|2017|polit
ecuador_elcomercio_2017_7|El Comercio (Ecuador)|Jorge Glas cuestiona al presidente Lenín Moreno y dice que seguirá ...|Fotografía cedida por la Vicepresidencia de Ecuador que muestra al ... en rueda de prensa el martes 1 de agosto de 2017, en Quito (Ecuador). ... El Comercio.|3 ago. 2017|2017|polit
ecuador_elcomercio_2017_29|El Comercio (Ecuador)|Remezón político en Ecuador por las acciones en caso Odebrecht|La noticia de los allanamientos por el caso Odebrecht dio un vuelco a la agenda del primer gabinete itinerante presidido por Lenín Moreno. Tanto que, cuatro ...|2 Jun. 2017|2017|polit
ecuador_elcomercio_2017_88|El Comercio (Ecuador)|Tras el Diálogo Presidencial 2017, los candidatos se encontraron con ...|Al final del evento, varios candidatos a la Presidencia del Ecuador dieron sus ... Felicitaron a EL COMERCIO por la organización y destacaron que se trató de ...|6 Feb. 2017|2017|polit
ecuador_elcomercio_2018_34|El Comercio|Ecuador: adiós a ALBA|El Gobierno del Ecuador, por intermedio de su ministro de Relaciones Exteriores, ... El libre comercio entre los países de la ALBA es ínfimo; por el contrario, los ...|23 ago. 2018|2018|polit
ecuador_lahora_2018_6|La Hora (Ecuador)|Vicuña acorralada por varios frentes|“Hay que evitar que Vicuña someta al Ecuador, nuevamente, la vergüenza de tener un Vicepresidente con tacha de corrupción. Sería conveniente que le ...|28 Nov. 2018|2018|polit
ecuador_elcomercio_2015_32|El Comercio|La periodista Manuela Picq dejará Ecuador este 21 de agosto|Y sigue: “Mi relación con el movimiento indígena, con Carlos (Pérez) y con Ecuador son parte de mí. Soy profundamente ecuatoriana, lo cargaré toda la vida ...|21 ago. 2015|2015|polit
ecuador_elcomercio_2016_5|El Comercio (Ecuador)|Ecuador confirma encuentro entre Macri y Correa en Quito|Los presidentes de Ecuador, Rafael Correa, y de Argentina, Mauricio Macri, sostendrán una reunión en Quito el próximo jueves para tratar temas bilaterales, ...|22 ene. 2016|2016|polit
ecuador_elcomercio_2016_9|El Comercio (Ecuador)|Xi Jinping llegó para sellar alianza integral|El Presidente del dragón asiático señaló que su visita a Ecuador es la ... como son las inquietudes por el surgimiento de críticas al libre comercio y movimientos ...|17 Nov. 2016|2016|polit
ecuador_elcomercio_2016_48|El Comercio (Ecuador)|La DEA condecora al ministro José Serrano por los resultados ...|El ministro del Interior del Ecuador, José Serrano, fue condecorado este lunes 6 de junio del 2016 en Washington, por la Administración para el Control de ...|6 Jun. 2016|2016|polit
ecuador_elcomercio_2017_16|El Comercio (Ecuador)|El presidente Lenín Moreno estará siete días en EE.UU.|La Asamblea Nacional recibió este miércoles 13 de septiembre del 2017 la notificación del primer viaje internacional del presidente Lenín Moreno desde que ...|13 Sep. 2017|2017|polit
ecuador_elcomercio_2017_18|El Comercio (Ecuador)|Ecuador asume la presidencia del G77 y se compromete a promover ...|El presidente de Ecuador Rafael Correa asumió la Presidencia del G77 más China, este 13 de enero del 2017 en Nueva York, Estados Unidos. El mandatario ...|13 ene. 2017|2017|polit
ecuador_elcomercio_2017_34|El Comercio (Ecuador)|Ecuador y Perú viven un 'impasse' luego de 19 años|Desde 1998, Ecuador y Perú no habían tenido un solo incidente, luego de la ... Civil Fronteriza y expresidente de la Cámara de Comercio de Aguas Verdes ...|10 Jul. 2017|2017|polit
ecuador_elcomercio_2017_38|El Comercio (Ecuador)|Presidentes de Ecuador y Bolivia se reunirán pronto, anuncian ministros|"""Muy pronto se llevará a cabo el encuentro de los presidentes de Ecuador y Bolivia"", dijo en rueda de prensa el jefe de la diplomacia boliviana, que se ..."|11 Sep. 2017|2017|polit
ecuador_elcomercio_2017_42|El Comercio (Ecuador)|Observador destaca plataforma tecnológica para elecciones de Ecuador|El vicepresidente del Tribunal Electoral de Bolivia, Antonio Costas, destacó el jueves 5 de enero la plataforma tecnológica que ha preparado el Consejo ...|5 ene. 2017|2017|polit
ecuador_elcomercio_2017_56|El Comercio (Ecuador)|Ecuador marca su política exterior por la coyuntura|En la última Asamblea General de la Organización de Estados Americanos (OEA), en Cancún, se dejaron de discutir otros temas que para Ecuador eran ...|22 Jun. 2017|2017|polit
ecuador_elcomercio_2017_58|El Comercio (Ecuador)|Ecuador asumirá la Presidencia Pro Témpore de la Comunidad Andina|"El comunicado de la Cancillería, con el anuncio, indica que el Ecuador asume esta nominación con el compromiso por ""la integración y el desarrollo de los ..."|8 May. 2017|2017|polit
ecuador_elcomercio_2017_80|El Comercio (Ecuador)|El Debate Presidencial de la Cámara de Comercio de Guayaquil está ...|La Cámara de Comercio de Guayaquil (CCG) tiene todo listo para el Debate ... El postulante de Fuerza Ecuador por la tarde pidió a la Cámara hacer un ...|24 ene. 2017|2017|polit
ecuador_elcomercio_2017_87|El Comercio (Ecuador)|Argentina y Ecuador reafirman 'excelente relación' en reunión de ...|Argentina y Ecuador reafirman 'excelente relación' en reunión de cancilleres ... trabajando en conjunto con el fin de incrementar el comercio bilateral que se ...|14 ago. 2017|2017|polit
ecuador_elcomercio_2016_91|El Comercio (Ecuador)|María Fernanda Espinosa aboga por Assange ante la ONU|La representante permanente del Ecuador ante la ONU, en Ginebra, María ... Long, dijo ayer a EL COMERCIO que cualquier declaración de Assange es a título ...|13 Sep. 2016|2016|polit
ecuador_elcomercio_2016_94|El Comercio (Ecuador)|Ecuador dice que se respetan derechos de grupo de cubanos en huelga|El Ministerio del Interior de Ecuador aseguró el miércoles 11 de mayo del 2016 que respeta los derechos humanos de un grupo de diez cubanos que ...|11 May. 2016|2016|polit
ecuador_elcomercio_2018_31|El Comercio|El Gobierno de Ecuador propone acciones contra Rafael Correa y sus ...|Según Eduardo Jurado, secretario jurídico de la Presidencia, el mal manejo del caso Chevron podría llevar a Ecuador a perder la causa que la transnacional ...|6 Sep. 2018|2018|polit
ecuador_elcomercio_2016_87|El Comercio (Ecuador)|Israel protesta enérgicamente ante Ecuador por discurso de ...|El gobierno israelí ha citado al encargado de negocios de Ecuador en Israel para protestar por un discurso que su embajador en la ONU dio hace unos días y ...|5 dic. 2016|2016|polit
ecuador_elcomercio_2018_36|El Comercio|La Asamblea designa a Otto Sonnenholzner como vicepresidente de ...|El radiodifusor y economista guayaquileño Otto Sonnenholzner fue designado vicepresidente de Ecuador por la Asamblea Nacional, la mañana de este martes ...|11 dic. 2018|2018|polit
ecuador_elcomercio_2018_44|El Comercio (Ecuador)|Lenín Moreno ratificó que Jorge Glas dejó de ser Vicepresidente del ...|El presidente de Ecuador, Lenín Moreno, aseguró hoy miércoles 3 de enero del 2018 que la pasada medianoche cesó en el cargo de vicepresidente Jorge ...|4 ene. 2018|2018|polit
ecuador_elcomercio_2018_21|El Comercio|Rafael Correa dice que no pidió asilo a Bélgica, otras fuentes lo ...|Caupolicán Ochoa, abogado del expresidente, ratificó a EL COMERCIO la ... de la justicia y que ha sido llamado a juicio por un delito de secuestro en Ecuador, ...|8 Nov. 2018|2018|polit
ecuador_elcomercio_2018_41|El Comercio|¿Quiénes están en la terna enviada por el presidente Lenín Moreno ...|El radiodifusor Otto Sonnenholzner encabeza la terna para Vicepresidente del Ecuador y la completa Nancy Vasco de Maldonado, de la Fundación El ...|6 dic. 2018|2018|polit
ecuador_elcomercio_2016_56|El Comercio (Ecuador)|La ONU hizo 33 observaciones sobre DD.HH. a Ecuador|En el informe que el Comité de Derechos Humanos de la ONU publicó ayer, 15 de julio del 2016, sobre Ecuador se destacan los avances en esa materia, pero ...|15 Jul. 2016|2016|polit
ecuador_elcomercio_2016_64|El Comercio (Ecuador)|El presidente Rafael Correa dice que Chevron boicoteó emisión de ...|El presidente de Ecuador, Rafael Correa, dijo el 2 de agosto que la petrolera estadounidense Chevron boicoteó una emisión de bonos colocados la pasada ...|4 ago. 2016|2016|polit
ecuador_elcomercio_2016_59|El Comercio (Ecuador)|Asamblea Nacional aprobó la Ley de Tierras|... los temas importantes es cumplir con la Constitución pues el Ecuador, por la disminución de tierra y la población que tiene, necesita garantizar alimento en el ...|7 ene. 2016|2016|polit
ecuador_elcomercio_2017_97|El Comercio (Ecuador)|Lenín Moreno derogó los decretos 16 y 739 y establece seis causales ...|El presidente de la República, Lenín Moreno, derogó hoy 23 de octubre de 2017 el Decreto número 16 y el número 739, cuyo fin era ejercer control sobre las ...|23 Oct. 2017|2017|polit
ecuador_elcomercio_2017_0|El Comercio (Ecuador)|¿Quiénes son los integrantes del Gabinete de Lenín Moreno?|Educación: Economista por la Pontificia Universidad Católica del Ecuador y tiene dos ... Patrimonio, Defensa, Relaciones Exteriores y Comercio e Integración.|24 May. 2017|2017|polit
ecuador_elcomercio_2017_15|El Comercio (Ecuador)|Ecuador y Venezuela|Sin embargo, cuando de violaciones de los derechos humanos se trata, el Ecuador ha tenido una luz que es guía en medio de la oscuridad: la Doctrina Roldós.|15 ago. 2017|2017|polit
ecuador_elcomercio_2017_93|El Comercio (Ecuador)|Ecuador presenta protesta a China por pesca ilegal de especies ...|El embajador de China en Ecuador fue convocado a la Cancillería para presentarle una protesta formal por la presencia de pesqueros de ese país en las ...|18 ago. 2017|2017|polit
ecuador_elcomercio_2017_20|El Comercio (Ecuador)|Cancillería de Ecuador rechaza declaraciones racistas de periodista ...|Cancillería de Ecuador rechaza declaraciones racistas de periodista peruano ... Según el diario ecuatoriano El Comercio, Butters dijo el pasado miércoles lo ...|16 Jun. 2017|2017|polit
ecuador_elcomercio_2017_22|El Comercio (Ecuador)|Ecuador protegerá a Julián Assange mientras peligren sus derechos|El gobierno de Ecuador protegerá a Julian Assange mientras “continúen en peligro” los derechos humanos del creador de WikiLeaks, quien está asilado desde ...|12 dic. 2017|2017|polit
ecuador_elcomercio_2017_59|El Comercio (Ecuador)|El Supremo de EE.UU. rechaza recurso de ecuatorianos y da victoria ...|"Kaplan concluyó entonces que la decisión judicial en Ecuador se obtuvo ""por ... y fraude, para obtener en Ecuador el fallo contra la petrolera estadounidense."|19 Jun. 2017|2017|polit
ecuador_elcomercio_2017_61|El Comercio (Ecuador)|Ecuador rechaza posible 'intromisión militar' en Venezuela|Ecuador rechazó este sábado, 12 de agosto, cualquier intervención militar en Venezuela, un día después de que el presidente estadounidense Donald Trump ...|12 ago. 2017|2017|polit
ecuador_elcomercio_2017_76|El Comercio (Ecuador)|Ecuador pide respeto mutuo para las relaciones con Estados Unidos|El Mandatario advirtió que Estados Unidos ha tenido poca colaboración con los pedidos de extradición que ha hecho Ecuador de algunos prófugos de la ...|20 ene. 2017|2017|polit
ecuador_elcomercio_2017_101|El Comercio (Ecuador)|El Ejecutivo delinea su agenda exterior 2017-2021|... de Relaciones Exteriores, María Fernanda Espinosa, de Comercio Exterior, ... El objetivo según las autoridades participantes es promocionar al Ecuador en ...|26 Jun. 2017|2017|polit
ecuador_elcomercio_2017_102|El Comercio (Ecuador)|Incentivos tributarios tras el alza salarial|El Gobierno analizará medidas compensatorias, principalmente tributarias, para los empleadores. Así lo indicaron sus voceros luego de anunciar el alza ...|27 dic. 2017|2017|polit
ecuador_elcomercio_2017_103|El Comercio (Ecuador)|Assange incumple con las reglas sobre el asilo, según analistas|Fue su respuesta a las declaraciones del presidente Moreno, quien afirmó que Ecuador seguirá asilándolo, aunque critica que Assange sea un hacker.|31 May. 2017|2017|polit
ecuador_elcomercio_2016_26|El Comercio (Ecuador)|Ecuador firma el acuerdo multipartes con la Unión Europea y se suma ...|Por parte de Ecuador suscribió el vicepresidente Jorge Glas; por la UE la Comisaria de Comercio Exterior, Cecilia Malmstrom; por Perú la embajadora ante la ...|11 Nov. 2016|2016|polit
ecuador_elcomercio_2017_45|El Comercio (Ecuador)|China espera que Ecuador respete los derechos de los pescadores ...|"""Creemos que las autoridades pertinentes de Ecuador tratarán este caso de ... y tiene ""tolerancia cero"" hacia el comercio ilegal de especies amenazadas."|28 ago. 2017|2017|polit
ecuador_elcomercio_2017_47|El Comercio (Ecuador)|Honduras replica proyecto emblemático del gobierno ecuatoriano|En este se habló de la relación bilateral que hay entre Honduras y Ecuador, en temas de economía, proyectos sociales y cooperación entre naciones.|13 Oct. 2017|2017|polit
ecuador_elcomercio_2017_31|El Comercio (Ecuador)|Perú y Ecuador acuerdan reactivar grupo de trabajo sobre ...|"Las autoridades de transporte de Perú y Ecuador acordaron este viernes, 20 de ... así como la entrega del estudio del ""Centro de Comercio"" en Huaquillas."|20 Oct. 2017|2017|polit
ecuador_elcomercio_2017_105|El Comercio (Ecuador)|Fiscales de Colombia y Ecuador cooperarán judicialmente en caso ...|Los fiscales de Colombia y Ecuador firmaron hoy 22 de febrero del 2017 un acuerdo de cooperación judicial internacional destinado a investigar el caso de ...|22 Feb. 2017|2017|polit
ecuador_elcomercio_2017_106|El Comercio (Ecuador)|Abdalá Bucaram pedirá una reparación civil al Estado ecuatoriano por ...|El expresidente ecuatoriano Abdalá Bucaram, que regresará al país el próximo sábado 17 de junio de 2017 después de 20 años de exilio en Panamá, anunció ...|12 Jun. 2017|2017|polit
ecuador_elcomercio_2018_7|El Comercio (Ecuador)|Ecuador buscó estatus diplomático para Julian Assange|Ecuador solicitó “estatus diplomático” para Julián Assange, fundador de Wikileaks. Lo confirmó un vocero del Ministerio de Relaciones Exteriores del Reino ...|11 ene. 2018|2018|polit
ecuador_elcomercio_2018_9|El Comercio|Canciller: 'Ecuador no tolerará ningún insulto o acto hostil del extranjero'|El canciller ecuatoriano, José Valencia, aseguró que las relaciones entre Ecuador y Venezuela están “en un nivel bastante bajo”. La aseveración la realizó la ...|19 Oct. 2018|2018|polit
ecuador_elcomercio_2018_11|El Comercio|María Alejandra Vicuña renuncia a la Vicepresidencia de Ecuador: 'El ...|María Alejandra Vicuña renuncia a la Vicepresidencia de Ecuador: 'El país ... Consultado por EL COMERCIO, Leonardo Vicuña confirmó este martes que en el ...|4 dic. 2018|2018|polit
ecuador_elcomercio_2018_25|El Comercio (Ecuador)|Jueza ordenó la prisión preventiva del expresidente Correa por el ...|Con base en esos papeles pidió a la magistrada que se revise la medida para que el exmandatario pueda presentarse en el consulado de Ecuador en Bélgica.|3 Jul. 2018|2018|polit
ecuador_elcomercio_2018_46|El Comercio (Ecuador)|Corte IDH desestima medidas preventivas por la pregunta 3 de la ...|Con cuatro votos a favor y dos en contra, la Corte Interamericana de Derechos Humanos (Corte IDH) desestima la solicitud de medidas provisionales que ...|8 Feb. 2018|2018|polit
ecuador_elcomercio_2017_55|El Comercio (Ecuador)|Ecuador recurre a tratados globales|Aunque se han tomado medidas internacionales para combatirlo, surge la pregunta: ¿Ecuador cuenta con los recursos para protegerse ante esta problemática ...|26 ago. 2017|2017|polit
ecuador_elcomercio_2017_73|El Comercio (Ecuador)|La empresa Odebrecht deja su última obra en Ecuador|El jueves 21 de diciembre del 2017, se anunció la salida definitiva de la empresa brasileña Odebrecht del Metro de Quito, de esta forma esta entidad se queda ...|22 dic. 2017|2017|polit
ecuador_elcomercio_2018_32|El Comercio (Ecuador)|¿Ecuador pagará a María Fernanda Espinosa por su cargo en la ONU?|La actual canciller de Ecuador, María Fernanda Espinosa, quien el martes 5 de ... El excanciller Heinz Moeller explicó a EL COMERCIO que Ecuador, al ser el ...|6 Jun. 2018|2018|polit
ecuador_elcomercio_2018_78|El Comercio|Ecuador amplía el estado de emergencia por un mes por el éxodo de ...|El canciller José Valencia anunció este martes 28 de agosto del 2018, que el estado de emergencia por el flujo de migrantes venezolanos se ampliará por un ...|28 ago. 2018|2018|polit
ecuador_eluniverso_2016_1|El Universo|Ecuador insiste en que Celac reemplace a OEA|El Gobierno de Ecuador, como anfitrión de la IV Cumbre de jefes de Estado de la Comunidad de Estados Latinoamericanos y del Caribe (Celac), fija su objetivo ...|26 ene. 2016|2016|polit
ecuador_eluniverso_2017_40|El Universo|Tres consultas nacionales en una década en Ecuador|Rafael Correa despide su mandato de la misma forma en que lo empezó: con una consulta popular para validar una tesis política. A lo largo de más de diez ...|18 Feb. 2017|2017|polit
ecuador_eluniverso_2017_41|El Universo|Ecuador, muy observado en ONU|Ecuador presentó ayer ante el Consejo de Derechos Humanos de la Organización de Naciones Unidas (ONU) sus datos de una menor pobreza: de 27,2% en ...|1 May. 2017|2017|polit
ecuador_eluniverso_2017_93|El Universo|Cancillería de Ecuador se desmarca sobre compra de cartera de ...|Cancillería Ecuador (@CancilleriaEc) 10 de septiembre de 2017 ... Roldán, en declaraciones esta mañana a EL UNIVERSO, aclaró su polémica propuesta.|10 Sep. 2017|2017|polit
ecuador_lahora_2017_77|La Hora (Ecuador)|¿Grietas en Alianza PAIS?|Alexis Mera habría sido propuesto como embajador de Ecuador en Estados Unidos. Eso se leyó en un documento del Ministerio de Relaciones Exteriores, que ...|5 Jul. 2017|2017|polit
ecuador_elcomercio_2015_50|El Comercio|Presidente Rafael Correa defiende la explotación petrolera en la ...|El presidente Rafael Correa defendió este lunes (28 de septiembre del 2015) ante la ONU la explotación de petróleo en la Amazonía ecuatoriana, pero expresó ...|28 Sep. 2015|2015|polit
ecuador_elcomercio_2015_77|El Comercio|El Ecuador y la CIDH|El 156º período de sesiones de la Comisión Interamericana de Derechos Humanos (CIDH) ha registrado el retorno de Ecuador a ese organismo con sede en ...|21 Oct. 2015|2015|polit
ecuador_elcomercio_2015_90|El Comercio|Petrobras demanda al Estado ecuatoriano por USD 830 millones|Una nueva demanda se suma a la lista de arbitrajes que el Ecuador enfrenta en cortes internacionales por más de USD 6 670 millones. La petrolera brasileña ...|8 Nov. 2015|2015|polit
ecuador_elcomercio_2016_65|El Comercio (Ecuador)|Así quedaría el calendario de feriados hasta el 2020 con la nueva ley|Ayer, 13 de noviembre de 2016, la Asamblea Nacional aprobó la nueva Ley de Feriados que establece, entre otras cosas, el traslado de los feriados que ...|14 dic. 2016|2016|polit
ecuador_elcomercio_2017_26|El Comercio (Ecuador)|Abdalá Bucaram encabeza marcha de seguidores por Guayaquil|Bucaram, quien regresó el jueves a Ecuador tras 20 años de autoexilio, era conducido en un pequeño camión a lo largo de unas 15 cuadras hasta una tarima ...|17 Jun. 2017|2017|polit
ecuador_elcomercio_2017_104|El Comercio (Ecuador)|Ecuador tiene 12 arbitrajes abiertos en el exterior|Estos litigios internacionales se fundamentan en los convenios bilaterales de inversión firmados por Ecuador desde la década de los 80, especialmente con ...|9 Feb. 2017|2017|polit
ecuador_elcomercio_2018_12|El Comercio (Ecuador)|Evo Morales expresa apoyo a Correa y critica a la Justicia ecuatoriana|“Rechazamos solicitud de la Fiscalía de Ecuador de prisión preventiva contra el expresidente de ese país, Hno. @MashiRafael. Denunciamos politización de la ...|3 Jul. 2018|2018|polit
ecuador_elcomercio_2018_23|El Comercio|Ecuador responderá de manera 'adecuada' a defensores de Assange|"El canciller de Ecuador, José Valencia, dijo este viernes 19 de octubre del 2018 que su país responderá de ""una manera adecuada y apegada a derecho"" a la ..."|19 Oct. 2018|2018|polit
ecuador_elcomercio_2018_43|El Comercio|Rafael Correa cree que es 'muy grave para Ecuador que Interpol ...|"El expresidente de Ecuador Rafael Correa consideró ""muy grave"" para el país que Interpol haya rechazado la solicitud de la justicia ecuatoriana de emitir una ..."|5 dic. 2018|2018|polit
